dataset_id,strategy_id,dataset_random_seed,strategy,duration,f1_auc,n_samples,n_features,n_informative,n_redundant,n_repeated,n_classes,n_clusters_per_class,weights,flip_y,class_sep,hypercube,scale,random_state
15,14,5,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},118.42970392201096,0.5349574680400664,400,4097,4097,0,0,40,?,?,?,?,?,?,5
15,14,0,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},119.88432657206431,0.5383091926213659,400,4097,4097,0,0,40,?,?,?,?,?,?,0
15,14,1,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},120.91726930695586,0.5718336960889314,400,4097,4097,0,0,40,?,?,?,?,?,?,1
15,14,4,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},121.09672428714111,0.5191380874339955,400,4097,4097,0,0,40,?,?,?,?,?,?,4
15,14,6,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},120.2383160230238,0.6204463943785185,400,4097,4097,0,0,40,?,?,?,?,?,?,6
15,14,3,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},119.58410846092738,0.5413249656241285,400,4097,4097,0,0,40,?,?,?,?,?,?,3
15,14,2,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},121.86378437210806,0.5783666759454071,400,4097,4097,0,0,40,?,?,?,?,?,?,2
15,14,11,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},117.20828210702166,0.5723402337939687,400,4097,4097,0,0,40,?,?,?,?,?,?,11
15,14,12,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},117.24773404793814,0.5324688178225143,400,4097,4097,0,0,40,?,?,?,?,?,?,12
15,14,7,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},118.07357216696255,0.5773924522738806,400,4097,4097,0,0,40,?,?,?,?,?,?,7
15,14,8,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},118.79135076096281,0.6093788659112267,400,4097,4097,0,0,40,?,?,?,?,?,?,8
15,14,13,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},119.28353487793356,0.5509427216003265,400,4097,4097,0,0,40,?,?,?,?,?,?,13
15,14,10,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},119.81074026785791,0.6027890869486956,400,4097,4097,0,0,40,?,?,?,?,?,?,10
15,14,9,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},122.51314733014442,0.534021535179217,400,4097,4097,0,0,40,?,?,?,?,?,?,9
15,14,16,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},116.74230212718248,0.5451703621420639,400,4097,4097,0,0,40,?,?,?,?,?,?,16
15,14,14,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},117.35902081988752,0.5792655038277056,400,4097,4097,0,0,40,?,?,?,?,?,?,14
15,14,19,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},117.43550748284906,0.595668517705205,400,4097,4097,0,0,40,?,?,?,?,?,?,19
15,14,18,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},118.53775462904014,0.5256559862699961,400,4097,4097,0,0,40,?,?,?,?,?,?,18
15,14,20,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},118.83444745396264,0.5447472389175301,400,4097,4097,0,0,40,?,?,?,?,?,?,20
15,14,15,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},119.07021597283892,0.5885296037945429,400,4097,4097,0,0,40,?,?,?,?,?,?,15
15,14,17,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},120.63126205606386,0.5840922994567054,400,4097,4097,0,0,40,?,?,?,?,?,?,17
15,14,21,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},110.25322573422454,0.584682688308718,400,4097,4097,0,0,40,?,?,?,?,?,?,21
15,14,22,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},111.48324337904342,0.5816538211810902,400,4097,4097,0,0,40,?,?,?,?,?,?,22
15,14,25,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},113.42705113603733,0.5804201010036948,400,4097,4097,0,0,40,?,?,?,?,?,?,25
15,14,23,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},116.55517218098976,0.534975604845361,400,4097,4097,0,0,40,?,?,?,?,?,?,23
15,14,24,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},117.64914049813524,0.5954547762335853,400,4097,4097,0,0,40,?,?,?,?,?,?,24
15,14,37,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},107.97151497891173,0.5601942195111398,400,4097,4097,0,0,40,?,?,?,?,?,?,37
15,14,27,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},114.24424328515306,0.5395264706553784,400,4097,4097,0,0,40,?,?,?,?,?,?,27
15,14,32,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},114.59598030499183,0.5611467050632135,400,4097,4097,0,0,40,?,?,?,?,?,?,32
15,14,36,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},118.48796346178278,0.5584423265846642,400,4097,4097,0,0,40,?,?,?,?,?,?,36
